topic_id,run_tag,team,answer_id,assessment,reasoning
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-4,none,No mention of Atlas Obscura being an online magazine with editorial review.
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-5,none,The report contains no details about Dan Nosowitz.
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-6,none,No details about Nosowitz’s contributions.
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-7,none,No mention of Nosowitz’s freelance status.
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-8,none,No mention of Nosowitz’s background.
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-9,partial,"The report states Sam Panopoulos invented Hawaiian pizza, matching the core claim, but does not note his Greek‑born Canadian immigrant background."
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-10,supports,"The report explicitly says the first Hawaiian pizza was made in Chatham, Ontario, satisfying the answer."
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-11,none,No information about the naming being tied to a canned‑pineapple brand.
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-12,none,The report does not state that Panopoulos called it “Hawaiian Pizza.”
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-13,none,No data on popularity.
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-14,none,No data on Pizza Today statistics.
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-15,none,No statement about people liking it.
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-16,none,No discussion of tradition‑based arguments.
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-17,none,No mention of fruit‑on‑pizza arguments.
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-18,none,"The report does not describe Panopoulos as a cook, businessman, or his Greek origin."
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-19,none,No description of the pizza’s toppings.
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-20,none,No timeline for pizza’s popularity in Canada.
msmarco_v2.1_doc_04_420132660,cru-cloch-ablR-conf_,HLTCOE,na-21,none,No mention of other toppings at the time.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-1,none,The report does not mention Atlas Obscura at all.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-2,none,No information about Atlas Obscura’s founding is provided.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-3,none,The report does not discuss Atlas Obscura’s content focus.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-4,none,No mention of Atlas Obscura being an online magazine with editorial review.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-5,none,Dan Nosowitz is not referenced.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-6,none,No details about Nosowitz’s writing outlets.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-7,none,The report does not state Nosowitz is a freelance writer/editor.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-8,none,No information about Nosowitz’s career is given.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-9,supports,"The report explicitly says Sam Panopoulos, a Greek‑born Canadian immigrant, invented Hawaiian pizza."
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-10,supports,"It states the invention occurred at the Satellite restaurant in Chatham, Ontario."
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-11,none,The naming origin (canned‑pineapple brand) is not mentioned.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-12,none,The report does not say the inventor called it “Hawaiian Pizza.”
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-13,supports,The article calls it “one of the most popular pizzas in the world.”
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-14,none,No statistics from Pizza Today are provided.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-15,none,"While popularity is implied, the specific phrasing “People liked it” is not present."
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-16,none,No discussion of controversy or tradition is included.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-17,none,The report does not address arguments about fruit on pizza.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-18,supports,"It notes Panopoulos was a Greek immigrant who opened a restaurant in Canada, indicating he was a Canadian cook/businessman originally from Greece."
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-19,partial,"The report mentions pineapple but does not mention ham or bacon, so it only partially matches the definition."
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-20,none,The article does not state when pizza became popular in Canada.
msmarco_v2.1_doc_04_420132660,SK_MI_2_RG,TREMA-UNH,na-21,none,"Other toppings listed in the article (mushroom, bacon, pepperoni) do not match the answer’s “sauce and spaghetti.”"
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-1,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-2,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-3,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-4,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-5,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-6,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-7,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-8,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-9,contradicts,"The report disputes the claim that Sam Panopoulos was the inventor, stating historians credit someone else."
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-10,contradicts,"Same as above – the report challenges the claim that Panopoulos made the first Hawaiian pizza in Chatham, Ontario."
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-11,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-12,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-13,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-14,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-15,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-16,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-17,none,none
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-18,none,none – the report does not mention Panopoulos’s background.
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-19,supports,"The report notes the combination of ham and pineapple on a pizza, matching the definition."
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-20,contradicts,"The report says pizza was already a staple in early‑20th‑century Italian communities, contradicting the claim that popularity began in the 1960s."
msmarco_v2.1_doc_04_420132660,ConvF_all_MI_5_RG,TREMA-UNH,na-21,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-1,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-2,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-3,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-4,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-5,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-6,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-7,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-8,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-9,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-10,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-11,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-12,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-13,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-14,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-15,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-16,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-17,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-18,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-19,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-20,none,none
msmarco_v2.1_doc_04_420132660,garamp_zephyr7b_t2,DUTH_XANTHI,na-21,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-1,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-2,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-3,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-4,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-5,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-6,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-7,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-8,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-9,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-10,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-11,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-12,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-13,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-14,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-15,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-16,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-17,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-18,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-19,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-20,none,none
msmarco_v2.1_doc_04_420132660,garamp_qwen25_3b_t2,DUTH_XANTHI,na-21,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-1,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-2,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-3,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-4,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-5,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-6,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-7,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-8,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-9,supports,supports
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-10,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-11,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-12,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-13,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-14,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-15,supports,supports
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-16,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-17,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-18,partial,partial
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-19,partial,partial
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-20,none,none
msmarco_v2.1_doc_04_420132660,SK_ConvinceF_MI_2_RG,TREMA-UNH,na-21,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-1,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-2,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-3,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-4,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-5,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-6,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-7,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-8,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-9,supports,supports – the report states that Greek‑born Sam Panopoulos invented the Hawaiian pizza in 1962.
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-10,supports,"supports – the report explicitly says the pizza was first made in Chatham, Ontario."
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-11,none,none – the report does not mention a canned‑pineapple brand.
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-12,supports,supports – the report notes that Sam Panopoulos called his creation “Hawaiian Pizza.”
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-13,none,none – no information about worldwide popularity.
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-14,none,none – no statistic from Pizza Today.
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-15,none,none – the report does not say people liked it.
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-16,none,none – no discussion of tradition arguments.
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-17,none,none – no mention of fruit‑on‑pizza criticism.
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-18,partial,"partial – the report confirms he was a Greek immigrant who ran a restaurant in Canada, implying a cook/businessman, but does not explicitly label him a Canadian cook and businessman."
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-19,supports,supports – the report describes the pizza as topped with ham and pineapple.
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-20,none,none – no statement about when pizza became popular in Canada.
msmarco_v2.1_doc_04_420132660,cru-ablR-conf_,HLTCOE,na-21,none,none – no mention of other toppings such as sauce and spaghetti.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-1,none,none
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-2,none,The report does not mention Atlas Obscura’s founding or founders.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-3,none,No information about Atlas Obscura’s cataloging function.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-4,none,The report never refers to Atlas Obscura as an online magazine.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-5,none,Dan Nosowitz is not mentioned.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-6,none,No mention of Nosowitz’s writing credits.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-7,none,The report does not discuss Nosowitz’s freelance status.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-8,none,No reference to Nosowitz at all.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-9,supports,"The report states Sam Panopoulos, a Greek immigrant, invented Hawaiian pizza in 1962."
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-10,supports,"It specifies the invention took place in Chatham, Ontario."
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-11,none,No explanation about a canned‑pineapple brand named “Hawaiian.”
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-12,supports,The report says Panopoulos gave the pizza the name “Hawaiian pizza.”
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-13,none,Popularity of the pizza is not addressed.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-14,none,No statistics from Pizza Today are provided.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-15,none,The report does not comment on general liking of the pizza.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-16,none,No discussion of tradition‑based controversy.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-17,none,No mention of arguments about fruit on pizza.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-18,partial,"The report notes he is a Greek immigrant who owned a restaurant in Canada, implying he was a Canadian cook/businessman, but does not state it explicitly."
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-19,supports,It defines Hawaiian pizza as ham and pineapple on cheese pizza.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-20,none,No timeline for pizza’s popularity in Canada is given.
msmarco_v2.1_doc_04_420132660,cru-confirm-ansR_,HLTCOE,na-21,none,The report does not list other contemporary toppings.
msmarco_v2.1_doc_04_420132660,cru-ablR_,HLTCOE,na-1,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR_,HLTCOE,na-2,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR_,HLTCOE,na-3,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR_,HLTCOE,na-4,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR_,HLTCOE,na-5,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR_,HLTCOE,na-6,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR_,HLTCOE,na-7,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR_,HLTCOE,na-8,none,none
msmarco_v2.1_doc_04_420132660,cru-ablR_,HLTCOE,na-9,supports,"The report states that Sam Panopoulos, a Greek immigrant, invented the Hawaiian pizza in 1962."
msmarco_v2.1_doc_04_420132660,cru-ablR_,HLTCOE,na-10,supports,"The report specifies that the invention occurred in Chatham, Ontario, Canada."
msmarco_v2.1_doc_04_420132660,cru-ablR_,HLTCOE,na-11,none,The report does not mention the canned‑pineapple brand or any link to a “Hawaiian” label.
msmarco_v2.1_doc_04_420132660,cru-ablR_,HLTCOE,na-12,supports,"The report says Sam Panopoulos gave the pizza its original name, “Hawaiian Pizza.”"
msmarco_v2.1_doc_04_420132660,cru-ablR_,HLTCOE,na-13,none,No information about overall popularity is provided.
